0,train,8.175317886658464,0.016854744209191454
0,val,8.243960333139016,0.04038616251005631
1,train,7.669964785062802,0.03340449780888325
1,val,7.852050200605815,0.046983105390185034
2,train,7.349005971480819,0.035443119251328314
2,val,7.638818220044947,0.05132743362831858
3,train,7.148838862891809,0.041575035716005584
3,val,7.488314009748537,0.05454545454545454
4,train,7.0028577193112875,0.05454516268841196
4,val,7.36521069502888,0.06162510056315366
5,train,6.8827437225336405,0.06549272035571536
5,val,7.254157948206244,0.07723250201126307
6,train,6.776876470618856,0.07825416954267461
6,val,7.151711546943155,0.08946098149637972
7,train,6.680285043543598,0.08888068446313627
7,val,7.057909454689425,0.09863234111021722
8,train,6.59182283707139,0.09652150183796973
8,val,6.974514846003832,0.10780370072405471
9,train,6.512101303752851,0.1025410533412524
9,val,6.9043707536864645,0.11375703942075624
10,train,6.441249275914773,0.10766168515337818
10,val,6.843399118437272,0.11987127916331457
10,train,6.4145317883476745,0.1077579979774307
10,val,6.57403248597419,0.11761866452131939
11,train,6.352093738463016,0.11215628360916256
11,val,6.522315715995414,0.12212389380530973
12,train,6.2958958664355595,0.11668298633963112
12,val,6.476951802592074,0.12823813354786806
13,train,6.245056421497992,0.12130600189415221
13,val,6.436984944055854,0.1325824617860016
14,train,6.198626812188233,0.1256721832511999
14,val,6.40149557001631,0.13789219629927593
15,train,6.155750008749365,0.12872208934619644
15,val,6.368372047590039,0.14481094127111827
16,train,6.1161582278775155,0.13275117581906032
16,val,6.339557325465969,0.1493161705551086
17,train,6.079350908416798,0.13692473152800294
17,val,6.312802042696424,0.15349959774738536
18,train,6.044925925662656,0.1405043581552884
18,val,6.291343704309563,0.15671761866452133
19,train,6.01246530894822,0.14491869592436232
19,val,6.267808560642234,0.1597747385358005
20,train,5.981848246718624,0.1486909481997528
20,val,6.2445249288962525,0.16315366049879323
21,train,5.952732541426144,0.15202979276690692
21,val,6.228033364711034,0.16476267095736122
22,train,5.925227576148532,0.15424498772011494
22,val,6.209812712113126,0.16701528559935638
23,train,5.8989507739252325,0.15745541518853234
23,val,6.196371082173943,0.16878519710378118
24,train,5.8738394266552865,0.1611153025025282
24,val,6.177408981016348,0.17296862429605792
25,train,5.849616728045289,0.16326628890636788
25,val,6.165933733914806,0.1745776347546259
26,train,5.826510941589797,0.165497535996918
26,val,6.155484308317987,0.17699115044247787
27,train,5.810185743625496,0.16766457453809974
27,val,6.205028305452673,0.17892196299275945
28,train,5.788514376463552,0.1704897507103071
28,val,6.195178186442712,0.17843925985518905
29,train,5.767625390028042,0.17249626787806796
29,val,6.1818625211523885,0.181657280772325
30,train,5.747450304480677,0.17487198420469685
30,val,6.171886836609722,0.1829444891391794
31,train,5.727861447114383,0.17708717915790487
31,val,6.158479262280637,0.18600160901045856
32,train,5.708603702969334,0.17896527922692906
32,val,6.151285926008646,0.1835880933226066
33,train,5.690087006203326,0.1808112750212691
33,val,6.142090854199779,0.18664521319388577
34,train,5.671993017001472,0.18209544600863606
34,val,6.1290440965255035,0.18761061946902655
35,train,5.654469651908157,0.1841501195884232
35,val,6.125653952355358,0.18905872888173772
36,train,5.636945741311359,0.1856429683612373
36,val,6.1145684652719785,0.1911504424778761
37,train,5.620337404351247,0.1877618504903928
37,val,6.106900113566883,0.18905872888173772
38,train,5.603684073365408,0.1900894104049954
38,val,6.098440866017667,0.1903459372485921
39,train,5.587181670307101,0.1913575292550203
39,val,6.0971707223599125,0.1906677393403057
40,train,5.571576964968669,0.19256143955567684
40,val,6.082859387938668,0.19404666130329848
41,train,5.555785799852384,0.19415060115254346
41,val,6.0800047628167935,0.19259855189058728
42,train,5.540647954426583,0.19625343114435687
42,val,6.074348685708817,0.1927594529364441
43,train,5.525647984065086,0.1980994269386969
43,val,6.061939679741955,0.19485116653258247
44,train,5.510704534946327,0.1993514936513797
44,val,6.0583411647155225,0.19517296862429606
45,train,5.4964489759173345,0.20086039456153587
45,val,6.048858540075399,0.19662107803700724
46,train,5.481967682466979,0.2030595373774018
46,val,6.047587632250613,0.19501206757843925
47,train,5.467847369495134,0.2046647511116105
47,val,6.038922825151169,0.1993563958165728
48,train,5.4539512209343695,0.20565998362681992
48,val,6.032534176557177,0.19823008849557522
49,train,5.440080599851672,0.20712072812494983
49,val,6.029425721847522,0.1988736926790024
49,train,5.439992553439915,0.20744177087179158
49,val,6.036242019947939,0.19823008849557522
50,train,5.426535717692461,0.20931987094081578
50,val,6.0291234721508316,0.2
51,train,5.413572355979752,0.21023484276931473
51,val,6.020143269380061,0.19774738535800482
52,train,5.400025929482632,0.211759795816813
52,val,6.014841608797842,0.1990345937248592
53,train,5.387336775259862,0.2131081753535483
53,val,6.007845337853159,0.1995172968624296
54,train,5.374282686507941,0.2141194600060998
54,val,6.011985866426942,0.19871279163314562
55,train,5.361736238577803,0.2156123087789139
55,val,6.001672738152747,0.2
56,train,5.349000170642014,0.2171372618264122
56,val,5.9944226072377385,0.2006436041834272
57,train,5.3370219225492885,0.21834117212706872
57,val,5.99715746574985,0.1995172968624296
58,train,5.3243260695823045,0.21888694479669968
58,val,5.9895224961751135,0.2
59,train,5.312029877093535,0.22020322005875081
59,val,5.985449322480304,0.20209171359613837
60,train,5.299680041423347,0.222081320127775
60,val,5.986122396657856,0.2003218020917136
61,train,5.2882917243955925,0.22362232531261536
61,val,5.97175932720795,0.20305711987127917
62,train,5.2761941557510585,0.22474597492656148
62,val,5.9742894584674175,0.20225261464199518
63,train,5.265140833846179,0.22659197072090148
63,val,5.9691233012720355,0.20386162510056316
64,train,5.252785579008985,0.22760325537345297
64,val,5.974900209299519,0.20048270313757038
65,train,5.241540642690319,0.2283095494165048
65,val,5.968658039096087,0.20193081255028159
66,train,5.229682396730244,0.230187649485529
66,val,5.959907775105532,0.20514883346741755
67,train,5.218587075052559,0.23158418543429057
67,val,5.958899906922614,0.20305711987127917
68,train,5.207517069503638,0.2326917829108946
68,val,5.950336669130087,0.20321802091713595
69,train,5.196478285464107,0.23334992054192016
69,val,5.950845853417321,0.20305711987127917
70,train,5.17471320637884,0.23733085060275777
70,val,5.9524049051519565,0.20193081255028159
71,train,5.17219805234102,0.23770004976162576
71,val,5.950881400534153,0.20273531777956558
72,train,5.170757924059734,0.2379087275470729
72,val,5.950684994415996,0.20241351568785196
73,train,5.1693781255797395,0.2380050403711254
73,val,5.950054490326492,0.20209171359613837
74,train,5.168215602588977,0.23861502159012474
74,val,5.950720753750298,0.20225261464199518
75,train,5.166970190669774,0.23848660449138803
75,val,5.949919066578749,0.20289621882542236
76,train,5.165695070028248,0.23885580365025602
76,val,5.948177253710869,0.20273531777956558
77,train,5.164499742520886,0.23919289853443987
77,val,5.946326042967081,0.20386162510056316
78,train,5.1632382565272446,0.23896816861165063
78,val,5.9505457705484694,0.20209171359613837
79,train,5.162149866716068,0.23906448143570316
79,val,5.946407153312947,0.20193081255028159
80,train,5.160867824224086,0.23896816861165063
80,val,5.9463428587848295,0.20337892196299276
81,train,5.15978837464463,0.2395299934186237
81,val,5.946503009320456,0.20305711987127917
82,train,5.158449747394895,0.23935341990786074
82,val,5.947493599963016,0.20257441673370877
83,train,5.157364348208524,0.2395299934186237
83,val,5.945099402970109,0.20289621882542236
84,train,5.156151530696605,0.24002760967622838
84,val,5.946668998368402,0.201609010458568
85,train,5.155036490757698,0.2397547233414129
85,val,5.946308933911742,0.20128720836685438
86,train,5.153745276431532,0.24017207891230719
86,val,5.948417495396093,0.20144810941271118
87,train,5.152577564268833,0.24007576608825465
87,val,5.945411045016153,0.20241351568785196
88,train,5.151345889044051,0.24034865242307013
88,val,5.94542184140734,0.20225261464199518
89,train,5.150305174023833,0.24054127807117517
89,val,5.945921248499655,0.20241351568785196
90,train,5.149115924760806,0.24078206013130649
90,val,5.942956279039575,0.20273531777956558
91,train,5.147953927112218,0.24074995585662232
91,val,5.9451630230978045,0.20289621882542236
92,train,5.14666273983619,0.24068574730725395
92,val,5.9458067744370915,0.20209171359613837
93,train,5.145545691803339,0.24070179944459605
93,val,5.943056129431015,0.20273531777956558
94,train,5.1444787989535765,0.24137598921296372
94,val,5.944503129880848,0.20144810941271118
95,train,5.1432498601557715,0.2415044063117004
95,val,5.941691879984456,0.20225261464199518
96,train,5.1420076869051785,0.24179334478385797
96,val,5.944668120447897,0.2011263073209976
97,train,5.140944642890661,0.24147230203701622
97,val,5.940618221623612,0.20402252614641994
98,train,5.139722763444358,0.24217859608006806
98,val,5.941317399010386,0.20289621882542236
99,train,5.138605261896867,0.24209833539335762
99,val,5.940681063774029,0.20273531777956558
100,train,5.137401171614045,0.24245148241488354
100,val,5.941542565889734,0.20241351568785196
101,train,5.136266902929891,0.2421464918053839
101,val,5.9401714338761415,0.20337892196299276
